#{"t_start": 1763624523.470404, "env_id": "None"}
r,l,t
-5.5930524,61,57.26377
-4.0051403,63,57.276772
-5.865063,63,57.281283
-4.26644,63,57.282282
-4.727389,55,57.288291
-4.028298,63,57.296292
-5.853408,63,57.296292
-9.794764,63,57.301339
-4.238135,62,57.303338
-3.9364362,63,57.308341
-3.942492,46,57.308341
-5.8848,62,57.309339
-5.7455387,63,57.311338
-3.9582105,61,57.31334
-5.284817,62,57.319348
-4.095869,53,57.326348
-3.559332,78,57.326348
-8.854094,63,57.328372
-3.7646446,63,57.328372
-5.7382,47,57.332371
-5.7405996,49,57.332371
-3.8233097,60,57.334372
-5.833008,59,57.334372
-3.7001212,63,57.336371
-5.261041,63,57.337388
-4.484062,61,57.34638
-4.6251535,63,57.347395
-9.004441,63,57.366398
-5.7439675,57,57.366398
-4.2538347,63,57.369405
-4.034134,63,57.369405
-3.0946789,66,57.378407
-5.7596,51,57.386406
-5.8602333,61,57.387332
-4.2921944,44,57.38933
-10.160001,63,57.39133
-5.7608843,53,57.394359
-5.109673,63,57.398341
-4.1552835,56,57.40634
-5.196717,63,57.40634
-4.188645,83,57.407363
-4.1827555,63,57.413349
-5.5392013,50,57.414348
-4.707337,63,57.416348
-3.1297562,64,57.419349
-10.761345,63,57.421349
-5.7705483,50,57.421349
-5.730273,52,57.425349
-5.8287997,58,57.430357
-3.524758,63,57.430357
-4.2239056,63,57.437374
-5.925936,63,57.437374
-3.9094448,56,57.437374
-5.310229,63,57.445426
-4.001379,63,57.446421
-3.9001179,60,57.451428
-3.4391365,63,57.455428
-5.818517,56,57.464437
-3.993974,63,57.480456
-3.5915914,63,57.481454
-4.6511903,53,57.490454
-5.889905,63,57.495455
-4.0385,62,57.498466
-5.9333997,63,57.498466
-10.832104,63,57.503466
-5.365136,49,57.504466
-5.5074835,63,57.50665
-4.373825,58,57.509937
-3.4143653,77,57.513936
-4.989534,57,57.515938
-4.914157,61,57.515938
-4.0254984,63,57.51754
-5.8121686,63,57.524531
-4.2559886,63,57.528532
-4.7830296,63,57.530531
-5.8435497,63,57.530531
-3.8228662,63,57.540232
-3.844479,65,57.544232
-5.9024324,62,57.545233
-3.3217921,70,57.547233
-3.9782324,63,57.547233
-5.8374,55,57.548297
-5.7546606,54,57.550239
-4.1752706,66,57.552239
-5.7859964,52,57.555239
3.7440152,161,57.55724
1.8323832,131,57.563251
-4.0293846,58,57.58238
-5.7952,52,57.589381
-5.8244,56,57.589381
-1.9883466,83,57.591379
-4.0467005,63,57.591379
-5.7358,48,57.599229
-5.1921167,63,57.606228
-3.2082856,63,57.609234
-4.2878585,59,57.609234
-5.143069,63,57.614237
-9.505462,63,57.615851
-4.7101555,63,57.621079
-3.5666447,63,57.625821
-5.675975,63,57.627392
-5.5376325,56,57.628968
-5.4505816,63,57.628968
-3.7214937,63,57.635216
0.6169596,155,57.638731
-4.6070805,61,57.638731
-5.7609997,52,57.638731
-4.1071286,54,57.640239
-5.4335694,63,57.642239
-5.7799997,51,57.645239
-5.8822,60,57.645239
-5.8564672,55,57.647241
-4.140712,63,57.653238
-3.7557273,63,57.657239
-4.7061353,63,57.659251
-4.1547666,56,57.663248
-5.2338085,63,57.663248
-5.7592387,54,57.682248
1.407032,139,57.69033
-3.9497285,63,57.69233
-5.581707,59,57.69333
-3.6137595,80,57.697329
-5.7584,51,57.697329
-4.1185317,62,57.697329
-5.8578,58,57.70033
-4.0498533,63,57.70033
-4.15415,58,57.71333
-3.90965,63,57.716331
-4.1407967,63,57.718329
-5.825,54,57.718329
-4.3630886,63,57.72233
-3.7388062,63,57.727334
-8.83795,63,57.733337
-5.500765,59,57.736338
-3.4850755,63,57.736338
-3.2237177,63,57.736338
-4.030139,57,57.738339
-4.5935144,56,57.738339
-4.1347866,58,57.744363
-4.6802073,63,57.745363
-4.162959,63,57.746362
-5.9318,63,57.746362
-4.0673738,63,57.752962
-5.0559006,63,57.754962
-5.4574027,63,57.761485
-5.9178,63,57.765477
-5.75469,51,57.769486
-3.114962,67,57.775487
-2.2992764,72,57.783768
-5.809654,56,57.783768
-4.513558,53,57.788788
-3.047795,77,57.788788
-4.344146,62,57.799778
-4.6776204,60,57.799778
-4.123882,63,57.799778
-5.79,52,57.801776
-5.0754066,63,57.804776
-4.4777527,63,57.804776
-5.631371,63,57.807776
-5.792984,58,57.815787
-4.117418,63,57.823796
-5.2928357,54,57.825796
-5.0777874,54,57.827796
-5.1025386,63,57.829162
-5.7674,50,57.831144
-4.225054,63,57.834145
-4.8460374,49,57.836143
-5.684894,53,57.836143
-4.0109,63,57.844583
-5.920906,63,57.846584
-3.7225564,63,57.846584
-5.8784,59,57.848584
-5.5261416,63,57.852584
-5.190674,62,57.8611
-5.613649,56,57.8611
-4.0653243,63,57.868615
-5.249163,63,57.878615
-5.689746,47,57.880614
-5.6058445,47,57.881614
-4.4739313,63,57.885614
-5.7959743,57,57.888614
-5.7072067,61,57.890615
-3.5839348,64,57.894613
-2.8231542,63,57.898127
-4.535869,61,57.902651
-3.4773474,62,57.91065
-4.0472035,63,57.912648
-3.4144,66,57.912648
-4.7545567,63,57.915648
-5.0365686,51,57.915648
-5.615969,51,57.918649
-5.462694,63,57.924648
-4.058318,63,57.933678
-5.6807423,61,57.935677
-3.5076125,63,57.935677
-4.267317,60,57.938678
-10.94199,63,57.944678
-5.792238,63,57.944678
-4.8571653,63,57.951677
-3.6176977,63,57.952679
-3.062056,63,57.952679
-4.0632606,63,57.954677
-5.608182,56,57.957678
-8.839443,63,57.961714
-4.6691613,63,57.969907
2.2822237,150,57.972907
-10.74287,63,57.976907
-5.38616,58,57.976907
-3.9187818,56,57.984907
-4.224358,63,57.986909
-3.5620377,58,57.986909
-4.149878,63,57.987907
-4.178461,63,57.990908
-5.7986655,56,57.998934
-3.7744622,63,58.002933
-3.8787024,63,58.005933
-3.5973043,56,58.007934
-3.5432253,63,58.01877
-3.9229395,63,58.020767
-5.255424,62,58.022316
-3.724872,63,58.024308
-4.0078387,63,58.027308
-5.915,63,58.031846
-5.6914167,59,58.035848
-3.5545003,63,58.040848
-5.8152,56,58.040848
-5.1690264,63,58.042848
-5.9129996,61,58.042848
-4.931924,58,58.044846
0.7654147,180,58.044846
-5.7868,51,58.047847
-5.320022,48,58.051847
-5.4487677,61,58.057854
-5.8712254,61,58.057854
-2.7183125,63,58.058854
-5.735713,63,58.06186
-4.2526503,63,58.063867
-3.7958584,56,58.072866
-3.0705774,63,58.079866
-5.8608,56,58.082868
-3.6656241,63,58.084867
-5.379012,60,58.089867
-4.3342333,62,58.091874
-5.6566715,63,58.096865
-5.8478,58,58.098223
-3.982428,63,58.100207
-4.323433,62,58.108207
-5.657856,53,58.111208
-5.9041996,62,58.111208
-3.8084748,63,58.114207
-5.845113,58,58.117214
-3.6416855,63,58.124214
-4.02209,55,58.130398
-10.534162,63,58.131398
-5.027805,63,58.135398
-5.608376,56,58.136398
-3.967537,58,58.140399
-4.623757,63,58.149406
-4.44553,63,58.149406
-8.664537,63,58.150406
-5.0166926,63,58.150406
-3.982946,63,58.154407
-5.8408,55,58.157406
-5.1879654,63,58.157406
-5.730433,59,58.157406
-2.5673904,77,58.162407
-3.8050866,63,58.163924
-4.3527017,51,58.16592
-4.2139735,63,58.16592
-5.4398494,63,58.16992
-3.552997,63,58.17946
-7.8663473,63,58.18946
-5.426106,58,58.18946
-3.8224754,63,58.190462
-5.0725336,56,58.192459
-5.7684,51,58.193462
-3.6231923,63,58.19546
-3.311748,63,58.201459
-4.8894396,63,58.20546
-5.8944573,59,58.211468
-4.899302,63,58.217468
-3.8988268,63,58.220469
-5.912,63,58.224468
-5.0711083,62,58.228986
-5.7618,50,58.232005
-3.9318352,57,58.233992
-5.9334,63,58.233992
-5.226331,60,58.238201
-8.810928,63,58.238201
-5.2614145,63,58.241201
-5.627298,53,58.249211
-5.744184,63,58.25821
-3.8713856,63,58.260211
-8.413328,63,58.260211
-5.8798,59,58.260211
-4.7006664,56,58.262211
-5.749816,54,58.263211
-5.8414855,63,58.263211
-5.9172187,63,58.267304
-5.5530357,43,58.269295
-5.651916,60,58.270295
-5.40156,63,58.272295
-4.8354144,55,58.276295
-5.8569217,63,58.276295
-5.690352,46,58.277295
-5.733485,56,58.287295
-5.5445805,56,58.292295
-4.3916717,63,58.300316
-4.831974,54,58.307316
-2.4950957,67,58.308316
-3.2750273,63,58.317316
-5.6022034,50,58.323316
-5.89627,63,58.328447
-3.8873315,56,58.328447
-5.879019,60,58.330441
-3.7949543,74,58.331442
-4.332568,63,58.331442
-4.3487754,55,58.331442
-5.7234,48,58.331442
-5.931102,63,58.349442
-3.9402804,62,58.350442
-5.9119997,62,58.350442
-5.3754234,63,58.355442
-5.770278,56,58.359452
-5.8287997,55,58.362452
-4.2091227,59,58.365692
-5.7225266,54,58.372691
-5.6084785,63,58.372691
-9.024891,63,58.374694
-4.9070473,63,58.376692
-3.5203438,63,58.379691
-3.5583408,68,58.381692
-5.7766147,63,58.381692
-3.2948933,63,58.383693
-9.416709,63,58.386692
-5.8511996,60,58.386692
-3.905786,62,58.388709
-5.7901998,53,58.390703
-5.663845,52,58.395714
-4.2016253,63,58.422857
-2.4955714,75,58.424858
-5.8700047,63,58.425858
-4.609324,59,58.426858
-5.7414,50,58.426858
-5.232587,55,58.432866
-4.1561995,63,58.440865
-5.8909273,62,58.443865
-5.7401233,61,58.445865
-5.14252,63,58.447896
-5.9491997,63,58.448892
-5.7860003,53,58.459918
-3.9739099,63,58.464924
-5.9284225,63,58.466925
-4.8209486,63,58.466925
-3.7868385,63,58.471924
-4.1454372,63,58.475924
-5.6291046,60,58.477958
-4.512969,58,58.481954
-5.117475,56,58.485953
-5.788,54,58.485953
-5.729253,50,58.487954
-9.13628,63,58.489953
-5.733747,63,58.491953
-4.449763,58,58.491953
-5.120988,59,58.491953
-3.9859385,63,58.492953
-9.324292,63,58.497475
-5.785799,60,58.500468
-5.868644,63,58.502469
-4.0338573,62,58.502469
-5.7236,48,58.510457
-5.5082808,50,58.52444
-5.5496597,59,58.532505
-4.849638,58,58.532505
-3.565061,63,58.539524
-3.7599807,63,58.541521
-5.1057014,53,58.541521
-5.4856024,56,58.55253
-5.7883997,51,58.557531
-4.3701625,63,58.557531
-5.746184,52,58.560531
-4.7409906,63,58.567551
-4.090773,63,58.575557
-5.3469434,60,58.575557
-5.7968,54,58.584337
-3.9422522,63,58.586337
-5.7727995,52,58.586337
-5.4258733,54,58.590337
-5.0005283,51,58.590337
-5.2590647,63,58.590337
-3.850082,57,58.593337
-5.804022,63,58.593337
-4.106339,56,58.593337
-4.171138,55,58.593337
-4.814915,56,58.596352
-5.7269955,63,58.596352
-3.8961678,63,58.602353
-5.6456265,58,58.607353
-5.9307184,62,58.615353
-3.3189948,63,58.617353
-5.700447,55,58.624353
-3.4270566,63,58.626353
-3.3789496,58,58.646384
-3.7140985,63,58.648386
-3.154212,64,58.649385
-4.1242757,47,58.651384
-5.8956,63,58.656385
-5.2357736,63,58.656385
-4.176243,56,58.662044
-5.7962823,62,58.663059
3.705814,180,58.663059
-5.30958,63,58.674302
-4.8380857,63,58.674302
-5.7332473,53,58.684303
-5.711192,51,58.687305
-5.80576,54,58.687305
-5.8199425,56,58.691302
-3.2146807,63,58.693302
-2.9314196,67,58.700607
-5.8060412,60,58.702608
-5.8196,54,58.702608
-3.6183681,63,58.709739
-3.432445,63,58.709739
-5.763929,54,58.709739
-3.68925,63,58.712355
-4.3390837,63,58.716075
-4.780169,53,58.726604
0.9677515,151,58.728163
-3.3277898,74,58.731194
-5.5954485,63,58.734193
-5.610915,62,58.743193
-4.796888,54,58.754193
-4.4378896,73,58.755195
-4.864981,57,58.76678
-4.0826406,63,58.76678
-4.235305,63,58.76778
-3.9645188,63,58.77078
-4.7171316,56,58.77078
-5.9154,63,58.77578
-3.9352872,63,58.782788
-3.9275036,63,58.784789
-4.397187,61,58.789789
-5.522335,56,58.79379
-3.731083,63,58.79379
-5.855564,58,58.797326
-5.5304985,53,58.800836
-5.7287917,63,58.801836
-4.098707,55,58.805835
-5.9226,63,58.809836
-5.588524,63,58.810835
-5.862,58,58.817836
-4.1207705,63,58.824835
-5.62176,63,58.824835
-4.2886086,63,58.824835
-5.6820126,63,58.829835
-5.4588437,51,58.838836
-5.8826494,60,58.838836
-3.8491745,58,58.842835
-4.5596395,63,58.842835
-3.7827868,63,58.847845
-5.5808115,57,58.857844
-4.92201,51,58.860844
-4.882832,55,58.865853
-3.6141288,63,58.869853
-3.7302556,60,58.873852
-3.7830606,59,58.877853
-5.760159,61,58.881853
-5.0747733,56,58.884854
-5.7118616,55,58.889853
-8.713789,63,58.892853
-5.075966,62,58.89788
-4.31376,58,58.89788
-3.5679183,63,58.906867
-5.9132924,61,58.906867
1.4257789,172,58.909903
3.7685823,171,58.911904
-5.8029146,58,58.913903
-5.713048,53,58.913903
-5.8628955,63,58.913903
-4.1695585,63,58.914904
-4.0694103,58,58.914904
-5.3518267,63,58.919903
-5.716237,48,58.923903
-4.4791265,52,58.933911
-4.3439684,56,58.933911
-3.090733,63,58.940951
-5.645077,63,58.940951
1.5912938,129,58.940951
-3.9431095,63,58.940951
-5.8044,55,58.947951
-5.7951584,63,58.956951
-3.243969,69,58.969216
-4.1516457,58,58.969216
-3.8201675,63,58.974211
-3.3966985,63,58.983218
-5.8021708,63,58.986218
-4.2932067,57,58.988219
-3.537051,63,58.991218
-5.4933343,58,58.991218
-4.103221,57,58.998083
-5.672819,63,59.005074
-4.0817,51,59.005074
-4.893622,59,59.006074
-4.7681556,57,59.012075
-5.524308,63,59.015075
-5.308333,58,59.020075
-1.8332155,77,59.022074
-5.9367995,63,59.024075
-5.8799996,59,59.026073
-4.330372,62,59.030083
-8.428897,63,59.031096
-3.9814236,63,59.031096
-4.07294,63,59.033092
-4.1519175,62,59.034092
-4.3818393,55,59.035092
-5.760481,52,59.037092
-2.9678173,63,59.041091
-4.8735514,59,59.049092
-3.893732,63,59.049092
-5.7552304,56,59.051092
-4.185252,60,59.051092
-4.05786,63,59.055091
-4.280395,51,59.068101
-3.7033386,63,59.073102
-5.2785916,57,59.073102
-3.697741,63,59.083102
-5.7552,50,59.083102
-5.728876,56,59.088102
-5.9142,63,59.097112
-5.293371,62,59.100122
-5.676635,57,59.101123
-5.0346203,54,59.102126
-9.676701,63,59.107123
-5.3733044,57,59.112124
-5.6219153,44,59.114123
-4.930014,50,59.118122
-4.6329894,63,59.128123
-3.8158615,68,59.130123
-5.7392616,63,59.130123
-5.260035,56,59.13216
-3.669897,55,59.13216
-4.270952,63,59.135154
-4.2185845,63,59.137155
-10.130725,63,59.139154
-4.290888,58,59.141155
-4.178962,54,59.141155
-5.7429996,50,59.141155
-4.142332,63,59.146154
-5.5384254,63,59.149154
-2.9420898,63,59.151173
-3.8446093,63,59.165164
-8.906526,63,59.16717
-5.737686,63,59.16717
-5.8504376,61,59.169171
-4.1486497,59,59.181564
-3.3598676,63,59.182555
-5.8574123,63,59.187555
-4.7925014,57,59.187555
-4.1058426,63,59.197504
-3.5893433,63,59.204516
-4.4027824,62,59.212043
-5.009016,63,59.21804
-5.8960705,60,59.221048
-3.5704432,57,59.221048
-4.8993673,63,59.22305
-5.901,61,59.225048
-5.7094045,51,59.225048
-5.7833996,52,59.227047
-3.064677,68,59.227047
-3.2092314,69,59.230057
-5.4701996,52,59.233639
-3.920926,53,59.233639
-3.6032014,63,59.243649
-4.4357843,62,59.243649
-4.4455886,63,59.245649
-9.579481,63,59.25065
-4.6090307,63,59.255647
-3.5050178,64,59.256648
-5.802339,53,59.260648
-4.1737146,63,59.263648
-4.171667,63,59.265648
-3.654149,67,59.267656
-5.5550466,63,59.279657
-5.8124,55,59.279657
-4.5034623,62,59.279657
-4.5967035,63,59.279657
-5.8313513,56,59.284657
-4.5122914,60,59.296657
-4.2102075,63,59.30269
-5.7293997,48,59.311689
-3.8284779,62,59.315689
-5.849416,56,59.32069
-5.598736,54,59.32069
-4.229792,56,59.32069
-5.5012207,63,59.323689
-4.117784,60,59.323689
-5.7979994,54,59.32569
-5.6908484,56,59.32569
-5.5605,50,59.333077
-3.8509045,62,59.336073
-2.5137184,75,59.336073
-5.8480854,63,59.339076
-3.9112377,57,59.34559
-3.863443,63,59.347609
-5.772435,63,59.347609
-5.76359,51,59.347609
-3.498955,63,59.357598
-3.7523456,63,59.364599
-5.472288,59,59.364599
-5.362713,54,59.366129
1.7247071,124,59.366129
-5.137299,57,59.368127
-4.814003,63,59.375125
-5.8004,53,59.377126
-10.430438,63,59.380126
-4.109313,56,59.385125
-5.7628684,59,59.387126
-4.635538,53,59.392125
-3.2236135,63,59.394125
-4.152476,63,59.394125
-4.1976404,61,59.415126
-5.8046,56,59.417126
-5.7783995,51,59.423125
-5.8557763,63,59.433183
-3.7358096,63,59.44018
-4.9641223,63,59.44018
-4.982019,63,59.44018
-5.787165,62,59.44118
-4.096527,63,59.44318
-4.2655754,63,59.44418
-3.8196635,62,59.448179
-3.6343079,63,59.451181
-4.538681,63,59.451181
-4.1427307,57,59.45318
-4.457849,58,59.45318
-5.3342376,63,59.45518
-4.016416,60,59.46119
-3.5894415,63,59.466188
-5.1882052,52,59.474206
-5.9083486,58,59.474206
-4.0111203,63,59.476206
-3.1050282,63,59.481207
-5.8860064,63,59.481207
-5.3764668,63,59.483207
-10.106631,63,59.484205
-5.4042606,57,59.486206
-3.8741357,63,59.491206
-4.4822016,48,59.503398
-4.230742,63,59.503398
-9.535437,63,59.505398
-4.6383233,60,59.507398
-2.9177337,63,59.510399
-5.2519345,52,59.512398
-2.73895,73,59.529399
-5.602035,51,59.531398
-4.302145,61,59.532398
-4.647571,55,59.532398
-4.0353785,52,59.534411
-5.761423,57,59.548409
-4.530508,53,59.550407
-4.7529826,53,59.550407
-4.0298862,60,59.550407
-4.5744805,61,59.552406
-9.27563,63,59.560407
-4.077803,63,59.564408
-3.3716836,63,59.569005
-4.791705,57,59.569005
-4.0985255,63,59.569005
-4.406637,63,59.572002
-10.868233,63,59.575001
-4.786452,55,59.582002
-5.22765,59,59.582002
-4.5484915,63,59.590003
-5.859548,58,59.590003
-4.7047243,63,59.593001
-5.8507996,57,59.593001
-4.1376896,63,59.597001
-4.2068634,64,59.602025
-5.8488836,60,59.602025
-10.8511915,63,59.61802
-4.6447477,59,59.61802
-4.4129176,63,59.62002
-5.782603,60,59.62202
-3.9453723,63,59.62202
-5.7682776,52,59.645092
-5.1612034,63,59.646091
-5.7222404,53,59.646091
-4.775474,62,59.64809
-5.534416,63,59.64809
-3.8537736,63,59.65009
-5.46966,58,59.658091
-4.4054613,63,59.663089
-2.7598171,69,59.663089
-3.923846,63,59.66509
-5.653947,57,59.673201
-4.834254,63,59.676203
-4.183996,48,59.679202
-4.1149845,63,59.679202
-5.933143,61,59.6842
-4.2460856,63,59.686201
-5.9276,63,59.686201
-10.919057,63,59.6922
-3.5360115,63,59.699201
-5.8672423,63,59.699201
-5.6253824,58,59.699201
-3.8340545,58,59.704286
-5.8283997,55,59.704286
-10.852297,63,59.705286
-4.6073527,63,59.705286
-3.6684198,63,59.717286
-5.5009627,60,59.729286
-5.7212,47,59.733296
-4.0452003,63,59.735816
-3.5686042,63,59.737818
-4.6224236,63,59.737818
-5.6093655,54,59.748386
-4.7328057,59,59.753386
-2.0757349,75,59.755379
-5.89423,61,59.755379
-4.373521,61,59.76038
-4.901837,58,59.773483
-5.931667,63,59.775482
-3.879247,63,59.780483
-4.048939,63,59.780483
-3.789924,60,59.785671
-3.971527,56,59.788798
-5.5298553,63,59.79187
-4.9759684,49,59.794475
-5.70974,63,59.797078
-4.419939,63,59.797078
-5.309419,62,59.798644
-5.9157624,62,59.802358
-3.0942621,83,59.804468
-5.0507536,63,59.810028
-4.2302923,62,59.814543
-5.6052814,53,59.817553
-4.44,60,59.817553
-4.483907,61,59.819549
-9.659729,63,59.82155
-3.089625,72,59.831398
-5.7908,51,59.833398
-0.023405075,180,59.835409
-2.9785655,63,59.847425
-5.568889,60,59.849423
-5.8753996,59,59.849423
-3.5134716,63,59.851423
-5.651075,53,59.856183
-3.8267875,62,59.865182
-4.817338,54,59.873209
-3.5208511,63,59.873209
-3.679472,63,59.875208
-4.152693,56,59.878208
-3.9954839,63,59.878208
-5.9065385,63,59.898219
-2.6988966,63,59.898219
-3.7345254,63,59.903221
-4.239461,56,59.905218
-10.185852,63,59.907228
-4.852449,60,59.910226
-3.7064195,63,59.910226
-4.3557873,62,59.910226
-5.848917,58,59.910226
-4.668083,62,59.912227
-4.302216,63,59.914227
-3.6396942,55,59.919235
-10.935201,63,59.923235
-4.3486285,50,59.923235
-5.65627,61,59.929235
-3.5561442,63,59.929235
-5.704142,63,59.935236
-9.64818,63,59.937279
-5.919972,61,59.948535
-5.9309998,63,59.94949
-3.68185,57,59.95549
-4.1046247,63,59.96249
-4.212532,63,59.96349
-3.7658503,64,59.96549
-4.915331,63,59.97049
-5.7576,51,59.97049
-5.38641,53,59.97449
-8.946463,63,59.979499
-5.2741103,60,59.983499
-5.550767,61,59.9855
-5.897728,63,59.990502
-5.7760444,57,60.001501
-5.8101377,53,60.00553
-5.815123,57,60.008531
-5.7318,49,60.008531
1.1279693,170,60.01153
-3.410852,63,60.01153
-5.920737,61,60.01353
-4.173754,58,60.015529
-3.5199368,63,60.020529
-5.8003144,63,60.02453
-4.8385296,63,60.02453
-3.2732306,63,60.02553
-4.0387053,63,60.029754
-5.7639575,52,60.031754
-4.3341556,59,60.033754
-5.8676,58,60.037749
-3.4968023,63,60.040749
-3.8931627,52,60.045749
-4.150837,63,60.045749
-3.7330382,63,60.05178
-5.6928,44,60.06478
-4.4300847,61,60.065779
-5.2308664,54,60.070801
-5.8399997,58,60.078836
-5.6271095,63,60.078836
-10.793983,63,60.079836
-2.07345,77,60.089861
-5.057128,63,60.091861
-3.5478818,69,60.093861
-3.7619667,63,60.0989
-5.226948,62,60.103899
-3.9899929,61,60.114936
-5.8436,56,60.116939
-4.7206554,58,60.12097
-5.2799454,57,60.12097
-9.103294,63,60.12397
-3.0942316,63,60.12697
-5.5368195,51,60.12897
-4.418897,58,60.12997
-4.0086446,58,60.13397
-4.1365275,57,60.137507
-4.363198,60,60.137507
-3.9297156,70,60.139017
-5.1877174,57,60.142016
-5.3421316,63,60.144017
-5.7951727,63,60.146016
1.9376745,90,60.148017
-5.870437,63,60.158283
-4.504949,49,60.158283
-3.0115788,78,60.162282
-3.5278788,63,60.164282
-4.1576395,52,60.165282
-5.081232,50,60.173496
-3.4311771,73,60.180506
-3.8022294,64,60.189515
-5.3524623,63,60.194514
-3.4695902,63,60.194514
-5.8361998,56,60.198339
-5.8395996,56,60.205337
-5.63369,62,60.208344
-2.8016136,63,60.208344
-9.771896,63,60.222344
-5.7662,52,60.226344
-4.1631517,57,60.226344
-5.782,53,60.231354
-5.148311,63,60.231354
-3.8615031,63,60.233353
-4.2237754,63,60.236568
-5.7266,49,60.238564
-5.6194205,63,60.239564
-4.0828247,63,60.241564
-5.104253,58,60.243565
-5.8013825,63,60.243565
-4.111137,58,60.245563
-5.1597724,56,60.248564
-5.641617,61,60.249576
-5.866517,57,60.252572
-3.8620963,63,60.259541
-5.526492,57,60.270541
-4.193841,61,60.270541
-5.7007475,63,60.274543
-5.324059,63,60.277552
-4.120263,63,60.27958
2.590405,126,60.28658
-4.977477,63,60.289589
-9.1791,63,60.298444
-5.8368483,56,60.301444
-5.88481,62,60.308268
-5.28355,63,60.314268
-4.0059543,58,60.316267
-4.118646,63,60.316267
-3.561358,63,60.322276
-4.028819,63,60.326275
-4.687215,57,60.333276
-4.1759415,53,60.34381
-5.5823426,55,60.345809
-3.970025,63,60.346811
-3.0794196,66,60.348796
-5.2351313,63,60.352794
-5.8798,57,60.352794
-9.276753,63,60.352794
-4.0556726,63,60.353794
-5.758015,53,60.353794
-3.9842002,58,60.356793
-3.66818,62,60.356793
-5.7374554,51,60.357817
-4.109281,59,60.357817
-5.289342,57,60.359802
-3.646316,63,60.366802
-5.7755046,63,60.368361
-5.6693664,54,60.374395
-5.8766365,58,60.386395
-5.8384,56,60.387394
-3.9022489,61,60.387394
-5.5252314,50,60.387394
-4.228817,63,60.398411
-5.735516,55,60.403404
-4.706385,63,60.406404
-5.8614345,63,60.421416
